society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ah25,Tigon,xd315,tigo1236,Tigon Mbembe,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ah26,Ndoro,xd316,ndoo1241,Ndoola,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ah28,Chamba,xd318,samb1305,Samba Leko,Atlantic-Congo,EA066,1,Absence of distinctions,1920,with special reference to the Lekon subtribe,
Ah29,Daka,xd319,samb1311,Samba Daka,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ah3,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,EA066,1,Absence of distinctions,1920,Tar of Benue Province,
Ah30,Longuda,xd321,long1389,Longuda,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ah31,Mumuye,xd322,nucl1240,Mumuye,Atlantic-Congo,EA066,1,Absence of distinctions,1910,,
Ah32,Vere,xd323,momj1237,Mom Jango,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ah33,Yungur,xd324,bena1260,Bena (Nigeria),Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ah35,Bura,xd326,bura1292,Bura-Pabir,Afro-Asiatic,EA066,1,Absence of distinctions,1920,,
Ah37,Hwana,xd328,hwan1240,Hwana,Afro-Asiatic,EA066,1,Absence of distinctions,1920,,
Ah38,Kapsiki,xd329,psik1239,Psikye,Afro-Asiatic,EA066,1,Absence of distinctions,1930,,
Ah39,Podokwo,xd330,park1239,Parkwa,Afro-Asiatic,EA066,1,Absence of distinctions,1950,,
Ah4,Mambila,xd331,came1252,Donga Mambila,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ah5,Margi,xd332,marg1265,Marghi Central,Afro-Asiatic,EA066,1,Absence of distinctions,1930,,
Ah6,Gure,xd333,gbir1241,Gbiri-Niragu,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ah7,Mafa,xd334,mafa1239,Mafa,Afro-Asiatic,EA066,1,Absence of distinctions,1940,,
Ah9,Anaguta,xd336,igut1238,Iguta,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ai1,Banda,xd337,west2458,West Central Banda,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ai12,Fali,xd340,sout2782,South Fali,Atlantic-Congo,EA066,1,Absence of distinctions,1950,,
Ai13,Laka,xd341,laka1254,Laka (Chad),Central Sudanic,EA066,1,Absence of distinctions,1920,,
Ai2,Nyaro,xd348,kooo1244,Ko,Heibanic,EA066,1,Absence of distinctions,1940,,
Ai20,Tupuri,xd349,tupu1244,Tupuri,Atlantic-Congo,EA066,1,Absence of distinctions,1910,,
Ai22,Sara,xd351,sarr1246,Sar,Central Sudanic,EA066,1,Absence of distinctions,1890,,
Ai23,Bwaka,xd352,ngba1284,Ngbaka Ma'bo,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ai24,Mandja,xd353,manz1243,Manza,Atlantic-Congo,EA066,1,Absence of distinctions,1900,,
Ai25,Mbandja,xd354,mban1263,Mbandja,Atlantic-Congo,EA066,1,Absence of distinctions,1950,,
Ai26,Ngbandi,xd355,nort2774,Northern Ngbandi,Atlantic-Congo,EA066,1,Absence of distinctions,1920,,
Ai28,Popoi,xd357,popo1291,Popoi,Central Sudanic,EA066,1,Absence of distinctions,1910,,
Ai29,Lendu,xd358,lend1245,Lendu,Central Sudanic,EA066,1,Absence of distinctions,1920,,
Ai30,Lese,xd360,lese1243,Lese,Central Sudanic,EA066,1,Absence of distinctions,1920,,
Ai32,Lugbara,xd362,lugb1240,Lugbara,Central Sudanic,EA066,1,Absence of distinctions,1920,,
Ai33,Madi,xd363,madi1260,Ma'di,Central Sudanic,EA066,1,Absence of distinctions,1940,,
Ai34,Moru,xd364,moru1253,Moru,Central Sudanic,EA066,1,Absence of distinctions,1880,,
Ai35,Bongo,xd365,bong1285,Bongo,Central Sudanic,EA066,1,Absence of distinctions,1870,,
Ai36,Jur,xd366,luok1236,Luo (Kenya and Tanzania),Nilotic,EA066,1,Absence of distinctions,1920,,
Ai37,Koalib,xd367,koal1240,Koalib-Rere,Heibanic,EA066,1,Absence of distinctions,1940,,
Ai41,Tira,xd372,tira1254,Tira,Heibanic,EA066,1,Absence of distinctions,1930,,
Ai42,Tullishi,xd373,tuli1249,Tulishi,Kadugli-Krongo,EA066,1,Absence of distinctions,1940,,
Ai43,Nyimang,xd374,amas1236,Ama (Sudan),Nyimang,EA066,1,Absence of distinctions,1930,,
Ai46,Koma,xd377,komo1258,Komo (Sudan),Koman,EA066,1,Absence of distinctions,1930,,
Ai47,Mao,xd378,hozo1236,Hozo,Blue Nile Mao,EA066,1,Absence of distinctions,1939,Northern division,
Ai5,Mamvu,xd379,mamv1243,Mamvu,Central Sudanic,EA066,1,Absence of distinctions,1920,,
Ai7,Gbaya,xd381,nort2775,Northwest Gbaya,Atlantic-Congo,EA066,1,Absence of distinctions,1910,,
Ai8,Dilling,xd382,dill1242,Dilling,Nubian,EA066,1,Absence of distinctions,1930,,
Ai9,Masa,xd383,masa1322,Masana,Afro-Asiatic,EA066,1,Absence of distinctions,1910,Around Yagoua in Cameroon,
Aj1,Teso,xd384,teso1249,Teso,Nilotic,EA066,1,Absence of distinctions,1950,,
Aj10,Acholi,xd385,dhop1238,Dhopaluo,Nilotic,EA066,1,Absence of distinctions,1920,,But there is a royal lineage
Aj11,Dinka,xd386,sout2832,Southwestern Dinka,Nilotic,EA066,1,Absence of distinctions,1900,,
Aj14,Kakwa,xd389,kakw1240,Kakwa,Nilotic,EA066,1,Absence of distinctions,1931,,
Aj19,Didinga,xd394,didi1258,Didinga,Surmic,EA066,1,Absence of distinctions,1920,,
Aj2,Maasi,xd395,masa1300,Masai,Nilotic,EA066,1,Absence of distinctions,1900,Kisonko or Southern Masai of Tanzania,
Aj23,Plains Suk,xd399,east2420,East Pokot,Nilotic,EA066,1,Absence of distinctions,1950,,
Aj26,Hill Suk,xd402,west2492,West Pokot,Nilotic,EA066,1,Absence of distinctions,1910,,
Aj28,Tatoga,xd404,dato1239,Barabayiiga-Gisamjanga,Nilotic,EA066,1,Absence of distinctions,1940,,
Aj29,Samburu,xd405,samb1315,Samburu,Nilotic,EA066,1,Absence of distinctions,1950,,
Aj3,Nuer,xd406,nuer1246,Nuer,Nilotic,EA066,1,Absence of distinctions,1930,,
Aj5,Turkana,xd410,turk1308,Turkana,Nilotic,EA066,1,Absence of distinctions,1920,,
Aj7,Nandi,xd412,nand1266,Nandi,Nilotic,EA066,1,Absence of distinctions,1910,,
Aj9,Kipsigis,xd414,kips1239,Kipsigis,Nilotic,EA066,1,Absence of distinctions,1920,,
Ca11,Arusi,xd417,bora1271,Borana-Arsi-Guji Oromo,Afro-Asiatic,EA066,1,Absence of distinctions,1890,,
Ca14,Burji,xd420,burj1242,Burji,Afro-Asiatic,EA066,1,Absence of distinctions,1950,,
Ca17,Tsamai,xd423,tsam1247,Tsamai,Afro-Asiatic,EA066,1,Absence of distinctions,1950,,
Ca19,Banna,xd425,hame1242,Hamer-Banna,South Omotic,EA066,1,Absence of distinctions,1950,,
Ca21,Hamar,xd428,hame1242,Hamer-Banna,South Omotic,EA066,1,Absence of distinctions,1950,,
Ca22,Male,xd429,male1284,Male (Ethiopia),Ta-Ne-Omotic,EA066,1,Absence of distinctions,1950,,
Ca32,Nara,xd440,nara1262,Nara,,EA066,1,Absence of distinctions,1860,,
Ca33,Kunama,xd441,kuna1268,Kunama,,EA066,1,Absence of distinctions,1860,,
Ca5,Bisharin,xd453,bish1251,Bisharin,Afro-Asiatic,EA066,1,Absence of distinctions,1930,,
Cb10,Karekare,xd459,kare1348,Karekare,Afro-Asiatic,EA066,1,Absence of distinctions,1920,,
Cb21,Djafun,xd471,adam1253,Adamawa Fulfulde,Atlantic-Congo,EA066,1,Absence of distinctions,1930,,
Cb24,Wodaabe Fulani,xd474,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,EA066,1,Absence of distinctions,1950,Wodaabe of Niger,
Cb5,Buduma,xd482,budu1265,Buduma,Afro-Asiatic,EA066,1,Absence of distinctions,1910,,
Cd4,Kabyle,xd522,kaby1243,Kabyle,Afro-Asiatic,EA066,1,Absence of distinctions,1890,,
Cd5,Shluh,xd523,susi1238,Susiua,Afro-Asiatic,EA066,1,Absence of distinctions,1920,with special reference to those of the Grand Atlas Mountains,But class and caste distinctions and slavery are well developed among the lowland Shluh
Cd8,Shawiya,xd526,tach1249,Chaouia of the Aures,Afro-Asiatic,EA066,1,Absence of distinctions,1910,,
Ce1,Gheg,xd528,gheg1238,Gheg Albanian,Indo-European,EA066,1,Absence of distinctions,1900,Mountain Gheg of No. Albania,"But 'complex stratification' (code ""5"") in the urban population"
Cf3,Tristan da Cunha,xd538,stan1293,English,Indo-European,EA066,1,Absence of distinctions,1930,,
Ci2,Khevsur,xd578,xevs1238,Xevsur,Kartvelian,EA066,1,Absence of distinctions,1930,,
Cj8,Druze,xd594,sunn1238,Sunni Beiruti Arabic,Afro-Asiatic,EA066,1,Absence of distinctions,1930,with special reference to those of Mount Carmel in Israel,
Eb4,Dagur,xd612,daur1238,Dagur,Mongolic,EA066,1,Absence of distinctions,1940,with special reference to the Botaha area,
Ec1,Nivkh,xd617,gily1242,Nivkh,,EA066,1,Absence of distinctions,1920,Sakhalin Island,
Ec6,Yukaghir,xd634,nort2745,Northern Yukaghir,Yukaghir,EA066,1,Absence of distinctions,1850,Upper Kolyma River,
Ec7,Ainu,xd635,ainu1240,Hokkaido Ainu,Ainu,EA066,1,Absence of distinctions,1900,Saru Basin in Hokkaido,
Ec8,Ket,xd636,kett1243,Ket,Yeniseian,EA066,1,Absence of distinctions,1900,,
Ec9,Nanai,xd637,nana1257,Nanai,Tungusic,EA066,1,Absence of distinctions,1920,,
Ed4,Miao,xd647,horn1235,Horned Miao,Hmong-Mien,EA066,1,Absence of distinctions,1940,with special reference to the Magpie (Yachio) Miao,
Ef1,Santal,xd661,sant1410,Santali,Austroasiatic,EA066,1,Absence of distinctions,1940,Bankura and Berghum Districts,
Eg1,Chenchu,xd672,chen1255,Chenchu,Dravidian,EA066,1,Absence of distinctions,1940,with special reference to the forest group,
Eg13,Muria Gond,xd676,west2408,Western Muria,Dravidian,EA066,1,Absence of distinctions,1941,Bastar State,
Eg14,Reddi,xd677,mukh1238,Mukha-Dora,Dravidian,EA066,1,Absence of distinctions,1940,with special reference to those of the Bison Hills,
Eg4,Toda,xd680,toda1252,Toda,Dravidian,EA066,1,Absence of distinctions,1900,Toda Tribe,
Eg9,Baiga,xd685,chha1249,Chhattisgarhi,Indo-European,EA066,1,Absence of distinctions,1930,,
Eh1,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,EA066,1,Absence of distinctions,1870,,
Eh4,Vedda,xd690,vedd1240,Veddah,Indo-European,EA066,1,Absence of distinctions,1900,with special reference to the Rock Vedda,
Eh5,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,EA066,1,Absence of distinctions,1890,Car Nicobar of North Islands,
Ej14,Senoi,xd721,sema1266,Semai,Austroasiatic,EA066,1,Absence of distinctions,1960,with special reference to the eastern Semai,
Ej16,Negri Sembilan,xd723,nege1240,Negeri Sembilan Malay,Austronesian,EA066,1,Absence of distinctions,1958,Inas District,
Ej3,Semang,xd725,kens1248,Kensiu,Austroasiatic,EA066,1,Absence of distinctions,1920,Jehai Group or subtribe,
Ej6,Moken,xd728,moke1242,Moken,Austronesian,EA066,1,Absence of distinctions,1920,of the Mergui Archipelago,
Ej7,Akha,xd729,akha1245,Akha,Sino-Tibetan,EA066,1,Absence of distinctions,1950,,
Ia1,Atayal,xd732,atay1247,Atayal,Austronesian,EA066,1,Absence of distinctions,1930,Atayal Tribe (but exdluding Sedeq),
Ia10,Bunun,xd733,bunu1267,Bunun,Austronesian,EA066,1,Absence of distinctions,1930,,
Ia14,Tao,xd737,yami1254,Yami,Austronesian,EA066,1,Absence of distinctions,1930,,
Ia15,Manobo,xd738,agus1235,Agusan Manobo,Austronesian,EA066,1,Absence of distinctions,1920,with special reference to those of the Agusan Valley,
Ia4,Subanun,xd744,cent2089,Central Subanen,Austronesian,EA066,1,Absence of distinctions,1950,with special reference to the Eastern Subanun,
Ia5,Hanunoo,xd745,hanu1241,Hanunoo,Austronesian,EA066,1,Absence of distinctions,1950,,
Ia9,Ami,xd749,amis1246,Amis,Austronesian,EA066,1,Absence of distinctions,1930,with special reference to the southern Ami,
Ib1,Iban,xd750,iban1264,Iban,Austronesian,EA066,1,Absence of distinctions,1950,"Ulu Ai Group, Baleh",
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,EA066,1,Absence of distinctions,1920,with special reference to those of North Pageh,
Ib8,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,EA066,1,Absence of distinctions,1900,with special reference to the Ridan group,
Ic10,Tobelorese,xd760,tobe1252,Tobelo,North Halmahera,EA066,1,Absence of distinctions,1910,Tobelo District,
Ic12,Sumbawanese,xd762,sumb1241,Sumbawa,Austronesian,EA066,1,Absence of distinctions,1951,with special reference to the village of Rarak in Western Sumbawa,"But 'dual stratification' (code ""4"") on the coast"
Ic8,Kei,xd770,keii1239,Kei,Austronesian,EA066,1,Absence of distinctions,1890,,
Id1,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,EA066,1,Absence of distinctions,1900,Alice Springs and environs,
